"id","repository_name","home_page","oai_pmh"
2855,Repositorio Institucional de la Universidad de Oviedo,http://digibuo.uniovi.es/dspace/,http://digibuo.uniovi.es/dspace-oai/request
2856,Cybertesis Perú,http://www.cybertesis.edu.pe/sdx/sisbib/,
2857,Arab Repository for Library and Information Studies,http://www.arlis.info/home.asp?redirect=%2Fdefault%2Easp,
2858,Е-library of the Udmurt State University,http://elibrary.udsu.ru/xmlui/,
2859,Institutional Repository,http://irep.ntu.ac.uk/R?RN=81163792,http://irep.ntu.ac.uk/OAI-PUB
2860,Pepperdine Digital Commons,http://digitalcommons.pepperdine.edu/,
2861,Repositório UEPG,http://ri.uepg.br:8080/riuepg,http://200.201.9.45:8080/oai/request
2862,Perseus Digital Library,http://www.perseus.tufts.edu/hopper/,
2863,S@L: Scholarship at Lesley,http://ir.flo.org/lesley/home.action,http://ir.flo.org/lesley/oai2.action
2864,Center for Jewish History Digital Collections,http://access.cjh.org/,http://digital.cjh.org/OAI-PUB
2865,R4D,http://www.dfid.gov.uk/R4D/,
2866,University of Oulu Repository - Jultika,http://jultika.oulu.fi/Search/Results/,http://jultika.oulu.fi/OAI/Server
2867,Victoria University Eprints Repository,http://vuir.vu.edu.au/,http://vuir.vu.edu.au/cgi/oai2
2868,Central Michigan University's Online Digital Object Repository (CONDOR),http://condor.cmich.edu/index.php/cdm?,
2869,Wejherowo Digital Library,http://biblioteka.wejherowo.pl/dlibra/dlibra,http://biblioteka.wejherowo.pl/dlibra/dlibra/oai-pmh-repository.xml
2870,Idaho State Historical Society Digital Collections,http://idahohistory.cdmhost.com/cdm/,
2871,Depósito de la Universidad de Murcia,http://digitum.um.es/xmlui/,
2872,Public Digital Archive of Agnieszka Osiecka,http://www.archiwumagnieszkiosieckiej.pl/dlibra,http://www.archiwumagnieszkiosieckiej.pl/dlibra/oai-pmh-repository.xml
